,agg_net_price_per_unit,aggregator_name,disc_code,disc_percentage,e_backup_product_id,e_product_id,imprint,misc_product_ids,net_units,p_backup_product_id,p_product_id,pod,product_format,product_title,product_type,publisher_price,region_of_sale,revenue_value,sale_type,temp_transaction_date,tnf_net_price_per_unit,total_rental_duration,total_returns_count,total_returns_value,total_sales_count,total_sales_value,trans_currency,trans_type,transaction_date,vendor_code
6825,40.57,FOLLETT,NA,0.48,1439894671,9781439894675,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Measured Tones (ebook) 3rd,EBK,78.0,US,40.57,Sale,31-08-2020,40.56,0,0,-0.0,1,40.57,USD,SALE,31-08-2020,TAYL
6826,126.0,FOLLETT,NA,-0.6200000000000001,1315506165,9781315506166,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Interpersonal Communication (ebook) 2nd,EBK,78.0,US,126.0,Sale,31-08-2020,126.36,0,0,-0.0,1,126.0,USD,SALE,31-08-2020,TAYL
6827,40.57,FOLLETT,NA,0.48,1439894671,9781439894675,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Measured Tones (ebook) 3rd,EBK,78.0,US,40.57,Sale,31-08-2020,40.56,0,0,-0.0,1,40.57,USD,SALE,31-08-2020,TAYL
6828,126.0,FOLLETT,NA,-0.6200000000000001,1315506165,9781315506166,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Interpersonal Communication (ebook) 2nd,EBK,78.0,US,-126.0,Refund,31-08-2020,126.36,0,1,126.0,0,0.0,USD,RETURNS,31-08-2020,TAYL
6829,36.37,FOLLETT,NA,-0.25,1134848846,9781134848843,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,The Musician's Business and Legal Guide (ebook) 5th,EBK,29.18,US,36.37,Sale,31-08-2020,36.48,0,0,-0.0,1,36.37,USD,SALE,31-08-2020,TAYL
6830,41.97,FOLLETT,NA,0.73,1317356667,9781317356660,TAYLOR &FRANCIS/ROUTLEDGE,NA,-1,NA,NA,NA,NA,Modern Recording Techniques (ebook) 9th,EBK,156.0,US,-41.97,Refund,31-08-2020,42.12,0,1,41.97,0,0.0,USD,RETURNS,31-08-2020,TAYL
6831,98.0,FOLLETT,NA,0.30000000000000004,1317347722,9781317347729,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Human Variation (ebook) 6th,EBK,140.0,US,98.0,Sale,03-08-2020,98.0,0,0,-0.0,1,98.0,USD,SALE,03-08-2020,TAYL
6832,40.57,FOLLETT,NA,0.30000000000000004,1135085358,9781135085353,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Philosophies and Practices of Emancipatory Nursing(ebook)1st,EBK,58.0,US,40.57,Sale,04-08-2020,40.6,0,0,-0.0,1,40.57,USD,SALE,04-08-2020,TAYL
6833,40.57,FOLLETT,NA,0.30000000000000004,1317999894,9781317999898,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Recording Secrets for the Small Studio (ebook) 1st,EBK,58.0,US,40.57,Sale,12-08-2020,40.6,0,0,-0.0,1,40.57,USD,SALE,12-08-2020,TAYL
6834,65.77,FOLLETT,NA,0.30000000000000004,1351802895,9781351802895,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,World Prehistory and Archaeology (ebook) 4th,EBK,94.0,US,65.77,Sale,13-08-2020,65.8,0,0,-0.0,1,65.77,USD,SALE,13-08-2020,TAYL
6835,40.57,FOLLETT,NA,0.30000000000000004,1135811563,9781135811563,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Research Design and Statistical Analysis (ebook) 3rd,EBK,58.0,US,40.57,Sale,18-08-2020,40.6,0,0,-0.0,1,40.57,USD,SALE,18-08-2020,TAYL
6836,38.47,FOLLETT,NA,0.30000000000000004,1135927863,9781135927868,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Core Competencies in Counseling and Psychotherapy(ebook)1st,EBK,55.0,US,38.47,Sale,20-08-2020,38.5,0,0,-0.0,1,38.47,USD,SALE,20-08-2020,TAYL
6837,31.47,FOLLETT,NA,0.30000000000000004,1351356283,9781351356282,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,The Third Reich (ebook) 5th,EBK,45.0,US,31.47,Sale,20-08-2020,31.5,0,0,-0.0,1,31.47,USD,SALE,20-08-2020,TAYL
6838,68.57,FOLLETT,NA,0.30000000000000004,1315532158,9781315532158,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,The Anthropology of Religion; Magic; and Witchcraf(ebook)4th,EBK,98.0,US,68.57,Sale,21-08-2020,68.6,0,0,-0.0,1,68.57,USD,SALE,21-08-2020,TAYL
6839,45.47,FOLLETT,NA,0.30000000000000004,1351207377,9781351207379,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Social Psychology (ebook) 1st,EBK,65.0,US,45.47,Sale,25-08-2020,45.5,0,0,-0.0,1,45.47,USD,SALE,25-08-2020,TAYL
6840,31.47,FOLLETT,NA,0.30000000000000004,1351356283,9781351356282,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,The Third Reich (ebook) 5th,EBK,45.0,US,31.47,Sale,25-08-2020,31.5,0,0,-0.0,1,31.47,USD,SALE,25-08-2020,TAYL
6841,61.57,FOLLETT,NA,0.30000000000000004,1315532166,9781315532165,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,The Anthropology of Religion; Magic; and Witchcraf(ebook)4th,EBK,88.0,US,61.57,Sale,25-08-2020,61.6,0,0,-0.0,1,61.57,USD,SALE,25-08-2020,TAYL
6842,40.57,FOLLETT,NA,0.30000000000000004,1136854487,9781136854484,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Play Therapy (ebook) 3rd,EBK,58.0,US,40.57,Sale,26-08-2020,40.6,0,0,-0.0,1,40.57,USD,SALE,26-08-2020,TAYL
6843,98.0,FOLLETT,NA,0.30000000000000004,1317347722,9781317347729,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Human Variation (ebook) 6th,EBK,140.0,US,98.0,Sale,26-08-2020,98.0,0,0,-0.0,1,98.0,USD,SALE,26-08-2020,TAYL
6844,59.47,FOLLETT,NA,0.30000000000000004,429751958,9780429751950,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Crime Prevention (ebook) 10th,EBK,85.0,US,59.47,Sale,26-08-2020,59.5,0,0,-0.0,1,59.47,USD,SALE,26-08-2020,TAYL
6845,45.47,FOLLETT,NA,0.30000000000000004,1351207377,9781351207379,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Social Psychology (ebook) 1st,EBK,65.0,US,45.47,Sale,26-08-2020,45.5,0,0,-0.0,1,45.47,USD,SALE,26-08-2020,TAYL
6846,45.47,FOLLETT,NA,0.30000000000000004,1351207377,9781351207379,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Social Psychology (ebook) 1st,EBK,65.0,US,45.47,Sale,27-08-2020,45.5,0,0,-0.0,1,45.47,USD,SALE,27-08-2020,TAYL
6847,31.47,FOLLETT,NA,0.30000000000000004,1351356283,9781351356282,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,The Third Reich (ebook) 5th,EBK,45.0,US,31.47,Sale,27-08-2020,31.5,0,0,-0.0,1,31.47,USD,SALE,27-08-2020,TAYL
6848,62.97,FOLLETT,NA,0.30000000000000004,1317410319,9781317410317,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Effectual Entrepreneurship (ebook) 2nd,EBK,90.0,US,62.97,Sale,27-08-2020,63.0,0,0,-0.0,1,62.97,USD,SALE,27-08-2020,TAYL
6849,31.47,FOLLETT,NA,0.30000000000000004,1351356283,9781351356282,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,The Third Reich (ebook) 5th,EBK,45.0,US,31.47,Sale,29-08-2020,31.5,0,0,-0.0,1,31.47,USD,SALE,29-08-2020,TAYL
6850,98.0,FOLLETT,NA,0.30000000000000004,1317347722,9781317347729,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Human Variation (ebook) 6th,EBK,140.0,US,98.0,Sale,30-08-2020,98.0,0,0,-0.0,1,98.0,USD,SALE,30-08-2020,TAYL
6851,119.0,FOLLETT,NA,0.30000000000000004,1317219635,9781317219637,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,An Introduction to Native North America (ebook) 5th,EBK,170.0,US,119.0,Sale,31-08-2020,119.0,0,0,-0.0,1,119.0,USD,SALE,31-08-2020,TAYL
6852,51.07,FOLLETT,NA,0.30000000000000004,1317376390,9781317376392,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,The Prophet and the Age of the Caliphates (ebook) 3rd,EBK,73.0,US,51.07,Sale,10-08-2020,51.1,0,0,-0.0,1,51.07,USD,SALE,10-08-2020,TAYL
6853,40.57,FOLLETT,NA,0.30000000000000004,1317999894,9781317999898,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Recording Secrets for the Small Studio (ebook) 1st,EBK,58.0,US,40.57,Sale,19-08-2020,40.6,0,0,-0.0,1,40.57,USD,SALE,19-08-2020,TAYL
6854,45.47,FOLLETT,NA,0.30000000000000004,1351207377,9781351207379,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Social Psychology (ebook) 1st,EBK,65.0,US,45.47,Sale,21-08-2020,45.5,0,0,-0.0,1,45.47,USD,SALE,21-08-2020,TAYL
6855,59.47,FOLLETT,NA,0.30000000000000004,429751958,9780429751950,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Crime Prevention (ebook) 10th,EBK,85.0,US,59.47,Sale,23-08-2020,59.5,0,0,-0.0,1,59.47,USD,SALE,23-08-2020,TAYL
6856,69.97,FOLLETT,NA,0.30000000000000004,429018622,9780429018626,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Public Administration (ebook) 3rd,EBK,99.95,US,69.97,Sale,03-08-2020,69.96,0,0,-0.0,1,69.97,USD,SALE,03-08-2020,TAYL
6857,80.47,FOLLETT,NA,0.30000000000000004,1351839179,9781351839174,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Music: A Social Experience (ebook) 2nd,EBK,114.95,US,80.47,Sale,06-08-2020,80.46,0,0,-0.0,1,80.47,USD,SALE,06-08-2020,TAYL
6858,69.97,FOLLETT,NA,0.30000000000000004,429018622,9780429018626,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Public Administration (ebook) 3rd,EBK,99.95,US,69.97,Sale,13-08-2020,69.96,0,0,-0.0,1,69.97,USD,SALE,13-08-2020,TAYL
6859,87.5,FOLLETT,NA,0.30000000000000004,1351839160,9781351839167,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Music: A Social Experience (ebook) 2nd,EBK,125.0,US,87.5,Sale,15-08-2020,87.5,0,0,-0.0,1,87.5,USD,SALE,15-08-2020,TAYL
6860,69.97,FOLLETT,NA,0.30000000000000004,429018622,9780429018626,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Public Administration (ebook) 3rd,EBK,99.95,US,69.97,Sale,18-08-2020,69.96,0,0,-0.0,1,69.97,USD,SALE,18-08-2020,TAYL
6861,80.47,FOLLETT,NA,0.30000000000000004,1351839179,9781351839174,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Music: A Social Experience (ebook) 2nd,EBK,114.95,US,80.47,Sale,19-08-2020,80.46,0,0,-0.0,1,80.47,USD,SALE,19-08-2020,TAYL
6862,62.97,FOLLETT,NA,0.30000000000000004,1317378377,9781317378372,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Fundamentals of Geomorphology (ebook) 4th,EBK,89.95,US,62.97,Sale,20-08-2020,62.96,0,0,-0.0,1,62.97,USD,SALE,20-08-2020,TAYL
6863,132.27,FOLLETT,NA,0.30000000000000004,1420008862,9781420008869,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Forensic Entomology (ebook) 2nd,EBK,188.95,US,132.27,Sale,20-08-2020,132.26,0,0,-0.0,1,132.27,USD,SALE,20-08-2020,TAYL
6864,65.77,FOLLETT,NA,0.30000000000000004,1439891184,9781439891186,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Ethics for the Public Service Professional (ebook) 1st,EBK,93.95,US,65.77,Sale,20-08-2020,65.76,0,0,-0.0,1,65.77,USD,SALE,20-08-2020,TAYL
6865,73.47,FOLLETT,NA,0.30000000000000004,429882335,9780429882333,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Human Behavior in the Social Environment (ebook) 5th,EBK,104.95,US,73.47,Sale,21-08-2020,73.46,0,0,-0.0,1,73.47,USD,SALE,21-08-2020,TAYL
6866,34.97,FOLLETT,NA,0.30000000000000004,1351587854,9781351587853,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Data Analysis for Continuous School Improvement (ebook) 4th,EBK,49.95,US,34.97,Sale,22-08-2020,34.96,0,0,-0.0,1,34.97,USD,SALE,22-08-2020,TAYL
6867,35.67,FOLLETT,NA,0.30000000000000004,1351288946,9781351288941,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Delinquency Research (ebook) 1st,EBK,50.95,US,35.67,Sale,22-08-2020,35.66,0,0,-0.0,1,35.67,USD,SALE,22-08-2020,TAYL
6868,73.47,FOLLETT,NA,0.30000000000000004,429882335,9780429882333,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Human Behavior in the Social Environment (ebook) 5th,EBK,104.95,US,73.47,Sale,22-08-2020,73.46,0,0,-0.0,1,73.47,USD,SALE,22-08-2020,TAYL
6869,31.47,FOLLETT,NA,0.30000000000000004,1351266357,9781351266352,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Digital Storytelling (ebook) 5th,EBK,44.95,US,31.47,Sale,22-08-2020,31.46,0,0,-0.0,1,31.47,USD,SALE,22-08-2020,TAYL
6870,80.47,FOLLETT,NA,0.30000000000000004,1351839179,9781351839174,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Music: A Social Experience (ebook) 2nd,EBK,114.95,US,80.47,Sale,23-08-2020,80.46,0,0,-0.0,1,80.47,USD,SALE,23-08-2020,TAYL
6871,35.67,FOLLETT,NA,0.30000000000000004,1317457811,9781317457817,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,The Complete Russian Folktale: v. 1: An Introducti(ebook)1st,EBK,50.95,US,35.67,Sale,24-08-2020,35.66,0,0,-0.0,1,35.67,USD,SALE,24-08-2020,TAYL
6872,69.97,FOLLETT,NA,0.30000000000000004,429018622,9780429018626,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Public Administration (ebook) 3rd,EBK,99.95,US,69.97,Sale,24-08-2020,69.96,0,0,-0.0,1,69.97,USD,SALE,24-08-2020,TAYL
6873,41.97,FOLLETT,NA,0.30000000000000004,1317463846,9781317463849,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,New Public Governance (ebook) 1st,EBK,59.95,US,41.97,Sale,24-08-2020,41.96,0,0,-0.0,1,41.97,USD,SALE,24-08-2020,TAYL
6874,73.47,FOLLETT,NA,0.30000000000000004,429882335,9780429882333,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Human Behavior in the Social Environment (ebook) 5th,EBK,104.95,US,73.47,Sale,24-08-2020,73.46,0,0,-0.0,1,73.47,USD,SALE,24-08-2020,TAYL
6875,41.97,FOLLETT,NA,0.30000000000000004,1317463846,9781317463849,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,New Public Governance (ebook) 1st,EBK,59.95,US,41.97,Sale,24-08-2020,41.96,0,0,-0.0,1,41.97,USD,SALE,24-08-2020,TAYL
6876,40.57,FOLLETT,NA,0.30000000000000004,149878836X,9781498788366,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Introduction to Criminal Justice Information Syste(ebook)1st,EBK,57.95,US,40.57,Sale,25-08-2020,40.56,0,0,-0.0,1,40.57,USD,SALE,25-08-2020,TAYL
6877,69.97,FOLLETT,NA,0.30000000000000004,429018622,9780429018626,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Public Administration (ebook) 3rd,EBK,99.95,US,69.97,Sale,25-08-2020,69.96,0,0,-0.0,1,69.97,USD,SALE,25-08-2020,TAYL
6878,35.67,FOLLETT,NA,0.30000000000000004,1317457811,9781317457817,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,The Complete Russian Folktale: v. 1: An Introducti(ebook)1st,EBK,50.95,US,35.67,Sale,25-08-2020,35.66,0,0,-0.0,1,35.67,USD,SALE,25-08-2020,TAYL
6879,69.97,FOLLETT,NA,0.30000000000000004,429018622,9780429018626,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Public Administration (ebook) 3rd,EBK,99.95,US,69.97,Sale,25-08-2020,69.96,0,0,-0.0,1,69.97,USD,SALE,25-08-2020,TAYL
6880,69.97,FOLLETT,NA,0.30000000000000004,429018622,9780429018626,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Public Administration (ebook) 3rd,EBK,99.95,US,69.97,Sale,25-08-2020,69.96,0,0,-0.0,1,69.97,USD,SALE,25-08-2020,TAYL
6881,59.47,FOLLETT,NA,0.30000000000000004,1135013810,9781135013813,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Family Policy Matters (ebook) 3rd,EBK,84.95,US,59.47,Sale,26-08-2020,59.46,0,0,-0.0,1,59.47,USD,SALE,26-08-2020,TAYL
6882,69.97,FOLLETT,NA,0.30000000000000004,429018622,9780429018626,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Public Administration (ebook) 3rd,EBK,99.95,US,69.97,Sale,26-08-2020,69.96,0,0,-0.0,1,69.97,USD,SALE,26-08-2020,TAYL
6883,69.97,FOLLETT,NA,0.30000000000000004,1317550927,9781317550921,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Juvenile Justice (ebook) 1st,EBK,99.95,US,69.97,Sale,26-08-2020,69.96,0,0,-0.0,1,69.97,USD,SALE,26-08-2020,TAYL
6884,44.07,FOLLETT,NA,0.30000000000000004,429964056,9780429964053,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,A History of the Modern Middle East (ebook) 6th,EBK,62.95,US,44.07,Sale,26-08-2020,44.06,0,0,-0.0,1,44.07,USD,SALE,26-08-2020,TAYL
6885,80.47,FOLLETT,NA,0.30000000000000004,1351839179,9781351839174,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Music: A Social Experience (ebook) 2nd,EBK,114.95,US,80.47,Sale,26-08-2020,80.46,0,0,-0.0,1,80.47,USD,SALE,26-08-2020,TAYL
6886,31.47,FOLLETT,NA,0.30000000000000004,1351266357,9781351266352,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Digital Storytelling (ebook) 5th,EBK,44.95,US,31.47,Sale,26-08-2020,31.46,0,0,-0.0,1,31.47,USD,SALE,26-08-2020,TAYL
6887,65.77,FOLLETT,NA,0.30000000000000004,1439891184,9781439891186,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Ethics for the Public Service Professional (ebook) 1st,EBK,93.95,US,65.77,Sale,27-08-2020,65.76,0,0,-0.0,1,65.77,USD,SALE,27-08-2020,TAYL
6888,69.97,FOLLETT,NA,0.30000000000000004,429018622,9780429018626,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Public Administration (ebook) 3rd,EBK,99.95,US,69.97,Sale,28-08-2020,69.96,0,0,-0.0,1,69.97,USD,SALE,28-08-2020,TAYL
6889,69.97,FOLLETT,NA,0.30000000000000004,429018622,9780429018626,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Public Administration (ebook) 3rd,EBK,99.95,US,69.97,Sale,31-08-2020,69.96,0,0,-0.0,1,69.97,USD,SALE,31-08-2020,TAYL
6890,51.07,FOLLETT,NA,0.30000000000000004,1351617907,9781351617901,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Governance and Policy in Sport Organizations (ebook) 4th,EBK,72.95,US,51.07,Sale,18-08-2020,51.06,0,0,-0.0,1,51.07,USD,SALE,18-08-2020,TAYL
6891,73.47,FOLLETT,NA,0.30000000000000004,429882335,9780429882333,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Human Behavior in the Social Environment (ebook) 5th,EBK,104.95,US,73.47,Sale,24-08-2020,73.46,0,0,-0.0,1,73.47,USD,SALE,24-08-2020,TAYL
6892,35.67,FOLLETT,NA,0.30000000000000004,1351288946,9781351288941,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Delinquency Research (ebook) 1st,EBK,50.95,US,35.67,Sale,25-08-2020,35.66,0,0,-0.0,1,35.67,USD,SALE,25-08-2020,TAYL
6893,65.77,FOLLETT,NA,0.30000000000000004,1439891184,9781439891186,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Ethics for the Public Service Professional (ebook) 1st,EBK,93.95,US,65.77,Sale,27-08-2020,65.76,0,0,-0.0,1,65.77,USD,SALE,27-08-2020,TAYL
6894,41.97,FOLLETT,NA,0.30000000000000004,1317463846,9781317463849,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,New Public Governance (ebook) 1st,EBK,59.95,US,41.97,Sale,28-08-2020,41.96,0,0,-0.0,1,41.97,USD,SALE,28-08-2020,TAYL
6895,40.57,FOLLETT,NA,0.30000000000000004,1136282203,9781136282201,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Developmental Science (ebook) 7th,EBK,57.95,US,40.57,Sale,28-08-2020,40.56,0,0,-0.0,1,40.57,USD,SALE,28-08-2020,TAYL
6896,38.47,FOLLETT,NA,0.30000000000000004,1317284569,9781317284567,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Designing Experiments and Analyzing Data (ebook) 3rd,EBK,54.95,US,38.47,Sale,31-08-2020,38.46,0,0,-0.0,1,38.47,USD,SALE,31-08-2020,TAYL
6897,48.97,FOLLETT,NA,0.30000000000000004,1317359267,9781317359265,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Cinematography: Theory and Practice (ebook) 3rd,EBK,70.0,US,48.97,Sale,12-08-2020,49.0,0,0,-0.0,1,48.97,USD,SALE,12-08-2020,TAYL
6898,108.47,FOLLETT,NA,0.30000000000000004,1351605232,9781351605236,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Archaeology (ebook) 5th,EBK,155.0,US,108.47,Sale,19-08-2020,108.5,0,0,-0.0,1,108.47,USD,SALE,19-08-2020,TAYL
6899,44.07,FOLLETT,NA,0.30000000000000004,1315530562,9781315530567,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Video Production Handbook (ebook) 6th,EBK,63.0,US,44.07,Sale,20-08-2020,44.1,0,0,-0.0,1,44.07,USD,SALE,20-08-2020,TAYL
6900,27.27,FOLLETT,NA,0.30000000000000004,1136778446,9781136778445,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Single-Camera Video Production (ebook) 6th,EBK,39.0,US,27.27,Sale,20-08-2020,27.3,0,0,-0.0,1,27.27,USD,SALE,20-08-2020,TAYL
6901,108.47,FOLLETT,NA,0.30000000000000004,1351605232,9781351605236,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Archaeology (ebook) 5th,EBK,155.0,US,108.47,Sale,23-08-2020,108.5,0,0,-0.0,1,108.47,USD,SALE,23-08-2020,TAYL
6902,108.47,FOLLETT,NA,0.30000000000000004,1351605232,9781351605236,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Archaeology (ebook) 5th,EBK,155.0,US,108.47,Sale,26-08-2020,108.5,0,0,-0.0,1,108.47,USD,SALE,26-08-2020,TAYL
6903,126.0,FOLLETT,NA,0.30000000000000004,1315506920,9781315506920,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating (ebook) 12th,EBK,180.0,US,126.0,Sale,18-08-2020,126.0,0,0,-0.0,1,126.0,USD,SALE,18-08-2020,TAYL
6904,126.0,FOLLETT,NA,0.30000000000000004,1315506920,9781315506920,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating (ebook) 12th,EBK,180.0,US,126.0,Sale,18-08-2020,126.0,0,0,-0.0,1,126.0,USD,SALE,18-08-2020,TAYL
6905,126.0,FOLLETT,NA,0.30000000000000004,1315506920,9781315506920,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Communicating (ebook) 12th,EBK,180.0,US,126.0,Sale,18-08-2020,126.0,0,0,-0.0,1,126.0,USD,SALE,18-08-2020,TAYL
6906,40.57,FOLLETT,NA,0.30000000000000004,1317281802,9781317281801,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Introduction to Forensic Anthropology (ebook) 5th,EBK,58.0,US,40.57,Sale,21-08-2020,40.6,0,0,-0.0,1,40.57,USD,SALE,21-08-2020,TAYL
6907,40.57,FOLLETT,NA,0.30000000000000004,1317281802,9781317281801,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Introduction to Forensic Anthropology (ebook) 5th,EBK,58.0,US,40.57,Sale,31-08-2020,40.6,0,0,-0.0,1,40.57,USD,SALE,31-08-2020,TAYL
6908,40.57,FOLLETT,NA,0.30000000000000004,1317281802,9781317281801,TAYLOR &FRANCIS/ROUTLEDGE,NA,1,NA,NA,NA,NA,Introduction to Forensic Anthropology (ebook) 5th,EBK,58.0,US,40.57,Sale,31-08-2020,40.6,0,0,-0.0,1,40.57,USD,SALE,31-08-2020,TAYL
6909,0.0,FOLLETT,NA,0.0,NA,9781317525783,Taylor & Francis Group; LLC,NA,1,NA,NA,NA,NA,Psychology for Sustainability,EBK,-0.0,US,0.0,Create,31-08-2020,-0.0,0,0,-0.0,1,0.0,USD,SALE,31-08-2020,TAYL
6910,-0.0,FOLLETT,NA,0.0,NA,9781317525783,Taylor & Francis Group; LLC,NA,-1,NA,NA,NA,NA,Psychology for Sustainability,EBK,-0.0,US,0.0,Cancel,31-08-2020,-0.0,0,1,-0.0,0,0.0,USD,RETURNS,31-08-2020,TAYL
