,agg_net_price_per_unit,aggregator_name,disc_code,disc_percentage,e_backup_product_id,e_product_id,imprint,misc_product_ids,net_units,p_backup_product_id,p_product_id,pod,product_format,product_title,product_type,publisher_price,region_of_sale,revenue_value,sale_type,temp_transaction_date,tnf_net_price_per_unit,total_rental_duration,total_returns_count,total_returns_value,total_sales_count,total_sales_value,trans_currency,trans_type,transaction_date,vendor_code
2910,11.98,GOOGLE,NA,0.19999999999999996,NA,9781134147946.0,Routledge,NA,1,NA,NA,NA,NA,Ethics and the Limits of Philosophy,EBK,14.98,US,11.98,PURCHASE,31-10-2019,11.98,180,0,0.0,1,11.98,USD,RENTAL,31-10-2019,NA
2911,21.58,GOOGLE,NA,0.19999999999999996,NA,9781136887673.0,Routledge,NA,1,NA,NA,NA,NA,Making Sense of Media and Politics: Five Principles in Political Communication,EBK,26.98,US,21.58,PURCHASE,31-10-2019,21.58,180,0,0.0,1,21.58,USD,RENTAL,31-10-2019,NA
2912,30.36,GOOGLE,NA,0.19999999999999996,NA,9781135980689.0,Routledge,NA,1,NA,NA,NA,NA,Rethinking the Black Freedom Movement,EBK,37.95,US,30.36,PURCHASE,31-10-2019,30.36,0,0,0.0,1,30.36,USD,SALE,31-10-2019,NA
2913,529.76,GOOGLE,NA,0.19999999999999996,NA,9781412844994.0,AldineTransaction,NA,1,NA,NA,NA,NA,Interaction Ritual: Essays in Face to Face Behavior,EBK,662.2,MX,529.76,PURCHASE,31-10-2019,529.76,0,0,0.0,1,529.76,MXN,SALE,31-10-2019,NA
2914,26.36,GOOGLE,NA,0.19999999999999996,NA,9781351339636.0,Routledge,NA,1,NA,NA,NA,NA,Careers in Child and Adolescent Development: A Student's Guide to Working in the Field,EBK,32.95,US,26.36,PURCHASE,31-10-2019,26.36,0,0,0.0,1,26.36,USD,SALE,31-10-2019,NA
2915,43.16,GOOGLE,NA,0.19999999999999996,NA,9781135024789.0,Routledge,NA,1,NA,NA,NA,NA,Black Wealth / White Wealth: A New Perspective on Racial Inequality,EBK,53.95,US,43.16,PURCHASE,31-10-2019,43.16,0,0,0.0,1,43.16,USD,SALE,31-10-2019,NA
2916,77.56,GOOGLE,NA,0.19999999999999996,NA,9781351191050.0,Routledge,NA,1,NA,NA,NA,NA,"Romanesque and the Mediterranean: Patterns of Exchange Across the Latin, Greek and Islamic Worlds c.1000-c.1250",EBK,96.95,US,77.56,PURCHASE,31-10-2019,77.56,0,0,0.0,1,77.56,USD,SALE,31-10-2019,NA
2917,23.96,GOOGLE,NA,0.19999999999999996,NA,9781317588337.0,Routledge,NA,1,NA,NA,NA,NA,Feminist Theory: From Margin to Center,EBK,29.95,US,23.96,PURCHASE,31-10-2019,23.96,0,0,0.0,1,23.96,USD,SALE,31-10-2019,NA
2918,43.96,GOOGLE,NA,0.19999999999999996,NA,9781315290270.0,Routledge,NA,1,NA,NA,NA,NA,Cooperatives and Local Development: Theory and Applications for the 21st Century: Theory and Applications for the 21st Century,EBK,54.95,US,43.96,PURCHASE,31-10-2019,43.96,0,0,0.0,1,43.96,USD,SALE,31-10-2019,NA
2919,63.96,GOOGLE,NA,0.19999999999999996,NA,9780429755446.0,CRC Press,NA,1,NA,NA,NA,NA,Essentials of Clinical Anatomy of the Equine Locomotor System,EBK,79.95,US,63.96,PURCHASE,31-10-2019,63.96,0,0,0.0,1,63.96,USD,SALE,31-10-2019,NA
2920,44.76,GOOGLE,NA,0.19999999999999996,NA,9781135127503.0,Routledge,NA,1,NA,NA,NA,NA,Racial Formation in the United States,EBK,55.95,US,44.76,PURCHASE,31-10-2019,44.76,0,0,0.0,1,44.76,USD,SALE,31-10-2019,NA
2921,46.36,GOOGLE,NA,0.19999999999999996,NA,9781136850271.0,Taylor & Francis,NA,1,NA,NA,NA,NA,Handbook of Counseling Military Couples,EBK,57.95,US,46.36,PURCHASE,31-10-2019,46.36,0,0,0.0,1,46.36,USD,SALE,31-10-2019,NA
2922,38.36,GOOGLE,NA,0.19999999999999996,NA,9781134494927.0,Routledge,NA,1,NA,NA,NA,NA,Counseling Military Families: What Mental Health Professionals Need to Know,EBK,47.95,US,38.36,PURCHASE,31-10-2019,38.36,0,0,0.0,1,38.36,USD,SALE,31-10-2019,NA
2923,51.16,GOOGLE,NA,0.19999999999999996,NA,9781351817196.0,Routledge,NA,1,NA,NA,NA,NA,Social Media in Sport Marketing,EBK,63.95,US,51.16,PURCHASE,31-10-2019,51.16,0,0,0.0,1,51.16,USD,SALE,31-10-2019,NA
2924,69.56,GOOGLE,NA,0.19999999999999996,NA,9781317362449.0,Routledge,NA,1,NA,NA,NA,NA,The Global Human Resource Management Casebook,EBK,86.95,US,69.56,PURCHASE,31-10-2019,69.56,0,0,0.0,1,69.56,USD,SALE,31-10-2019,NA
2925,49.56,GOOGLE,NA,0.19999999999999996,NA,9781317356653.0,Taylor & Francis,NA,1,NA,NA,NA,NA,Modern Recording Techniques,EBK,61.95,US,49.56,PURCHASE,31-10-2019,49.56,0,0,0.0,1,49.56,USD,SALE,31-10-2019,NA
2926,9.58,GOOGLE,NA,0.19999999999999996,NA,9781134498925.0,Routledge,NA,1,NA,NA,NA,NA,King Solomon's Ring,EBK,11.98,US,9.58,PURCHASE,31-10-2019,9.58,180,0,0.0,1,9.58,USD,RENTAL,31-10-2019,NA
2927,116.0,GOOGLE,NA,0.19999999999999996,NA,9781135067588.0,Routledge,NA,1,NA,NA,NA,NA,International Business,EBK,145.0,US,116.0,PURCHASE,31-10-2019,116.0,0,0,0.0,1,116.0,USD,SALE,31-10-2019,NA
2928,23.18,GOOGLE,NA,0.19999999999999996,NA,9781135948290.0,Routledge,NA,1,NA,NA,NA,NA,Criminological Theories: Introduction and Evaluation,EBK,28.98,US,23.18,PURCHASE,31-10-2019,23.18,180,0,0.0,1,23.18,USD,RENTAL,31-10-2019,NA
2929,31.96,GOOGLE,NA,0.19999999999999996,NA,9781317359203.0,Routledge,NA,1,NA,NA,NA,NA,The War on Drugs in the Americas,EBK,39.95,US,31.96,PURCHASE,31-10-2019,31.96,0,0,0.0,1,31.96,USD,SALE,31-10-2019,NA
2930,47.96,GOOGLE,NA,0.19999999999999996,NA,9781317809050.0,Routledge,NA,1,NA,NA,NA,NA,The Dorian Aegean (Routledge Revivals),EBK,59.95,US,47.96,PURCHASE,31-10-2019,47.96,0,0,0.0,1,47.96,USD,SALE,31-10-2019,NA
2931,27.2,GOOGLE,NA,0.19999999999999996,NA,9781317497271.0,Garland Science,NA,1,NA,NA,NA,NA,"Molecular Biology of the Cell: The Problems Book, Sixth Edition",EBK,34.0,US,27.2,PURCHASE,31-10-2019,27.2,0,0,0.0,1,27.2,USD,SALE,31-10-2019,NA
2932,123799.0,GOOGLE,NA,0.19999999999999996,NA,9781317692652.0,CRC Press,NA,1,NA,NA,NA,NA,"The Filmmaker’s Guide to Digital Imaging: for Cinematographers, Digital Imaging Technicians, and Camera Assistants",EBK,0.0,CO,123799.0,PURCHASE,31-10-2019,0.0,0,0,0.0,1,123799.0,COP,SALE,31-10-2019,NA
2933,35.16,GOOGLE,NA,0.19999999999999996,NA,9781317331308.0,Routledge,NA,1,NA,NA,NA,NA,The Aesthetics and Affects of Cuteness,EBK,43.95,US,35.16,PURCHASE,31-10-2019,35.16,0,0,0.0,1,35.16,USD,SALE,31-10-2019,NA
2934,959.2,GOOGLE,NA,0.19999999999999996,NA,9781000012286.0,CRC Press,NA,1,NA,NA,NA,NA,Inside the Dark Web,EBK,0.0,MX,959.2,PURCHASE,31-10-2019,0.0,0,0,0.0,1,959.2,MXN,SALE,31-10-2019,NA
2935,45.56,GOOGLE,NA,0.19999999999999996,NA,9781317860181.0,Routledge,NA,1,NA,NA,NA,NA,Religion in Contemporary European Cinema: The Postsecular Constellation,EBK,56.95,US,45.56,PURCHASE,31-10-2019,45.56,0,0,0.0,1,45.56,USD,SALE,31-10-2019,NA
2936,69.56,GOOGLE,NA,0.19999999999999996,NA,9781317443421.0,Routledge,NA,1,NA,NA,NA,NA,Stress Management and Prevention: Applications to Daily Life,EBK,86.95,US,69.56,PURCHASE,31-10-2019,69.56,0,0,0.0,1,69.56,USD,SALE,31-10-2019,NA
2937,35.96,GOOGLE,NA,0.19999999999999996,NA,9781134068630.0,Routledge,NA,1,NA,NA,NA,NA,Heart of Practice: Within the Workcenter of Jerzy Grotowski and Thomas Richards,EBK,44.95,US,35.96,PURCHASE,31-10-2019,35.96,0,0,0.0,1,35.96,USD,SALE,31-10-2019,NA
2938,34.36,GOOGLE,NA,0.19999999999999996,NA,9781317671329.0,Routledge,NA,1,NA,NA,NA,NA,PV Technical Sales: Preparation for the NABCEP Technical Sales Certification,EBK,42.95,US,34.36,PURCHASE,31-10-2019,34.36,0,0,0.0,1,34.36,USD,SALE,31-10-2019,NA
2939,37.56,GOOGLE,NA,0.19999999999999996,NA,9781351053518.0,Routledge,NA,1,NA,NA,NA,NA,"The Meanings of Landscape: Essays on Place, Space, Environment and Justice",EBK,46.95,US,37.56,PURCHASE,31-10-2019,37.56,0,0,0.0,1,37.56,USD,SALE,31-10-2019,NA
2940,39.96,GOOGLE,NA,0.19999999999999996,NA,9781351647663.0,CRC Press,NA,1,NA,NA,NA,NA,Obesity in the Dog and Cat,EBK,49.95,US,39.96,PURCHASE,31-10-2019,39.96,0,0,0.0,1,39.96,USD,SALE,31-10-2019,NA
2941,39.96,GOOGLE,NA,0.19999999999999996,NA,9781351647663.0,CRC Press,NA,-1,NA,NA,NA,NA,Obesity in the Dog and Cat,EBK,49.95,US,-39.96,REFUNDS,31-10-2019,39.96,0,1,39.96,0,0.0,USD,SALE,31-10-2019,NA
2942,43.96,GOOGLE,NA,0.19999999999999996,NA,9781351023924.0,Routledge,NA,1,NA,NA,NA,NA,"An Introduction to the Policy Process: Theories, Concepts, and Models of Public Policy Making",EBK,54.95,US,43.96,PURCHASE,31-10-2019,43.96,0,0,0.0,1,43.96,USD,SALE,31-10-2019,NA
2943,41.56,GOOGLE,NA,0.19999999999999996,NA,9781135046316.0,Routledge,NA,1,NA,NA,NA,NA,Hinduism in the Modern World,EBK,51.95,US,41.56,PURCHASE,31-10-2019,41.56,0,0,0.0,1,41.56,USD,SALE,31-10-2019,NA
2944,27.96,GOOGLE,NA,0.19999999999999996,NA,9781136807176.0,Routledge,NA,1,NA,NA,NA,NA,Bodies That Matter: On the Discursive Limits of Sex,EBK,34.95,US,27.96,PURCHASE,31-10-2019,27.96,0,0,0.0,1,27.96,USD,SALE,31-10-2019,NA
2945,80.0,GOOGLE,NA,0.19999999999999996,NA,9781317348283.0,Routledge,NA,1,NA,NA,NA,NA,Forensic Anthropology Training Manual,EBK,100.0,US,80.0,PURCHASE,31-10-2019,80.0,0,0,0.0,1,80.0,USD,SALE,31-10-2019,NA
2946,28.76,GOOGLE,NA,0.19999999999999996,NA,9781317412397.0,Taylor & Francis,NA,1,NA,NA,NA,NA,Leadership in America's Best Urban Schools,EBK,35.95,US,28.76,PURCHASE,31-10-2019,28.76,0,0,0.0,1,28.76,USD,SALE,31-10-2019,NA
2947,63.16,GOOGLE,NA,0.19999999999999996,NA,9781135961749.0,Routledge,NA,1,NA,NA,NA,NA,Maps of Meaning: The Architecture of Belief,EBK,78.95,US,63.16,PURCHASE,31-10-2019,63.16,0,0,0.0,1,63.16,USD,SALE,31-10-2019,NA
2948,157.46,GOOGLE,NA,0.19999999999999996,NA,9781351375931.0,Routledge,NA,1,NA,NA,NA,NA,The Routledge Handbook of Gastronomic Tourism,EBK,196.82,BR,157.46,PURCHASE,31-10-2019,157.46,0,0,0.0,1,157.46,BRL,SALE,31-10-2019,NA
2949,38.36,GOOGLE,NA,0.19999999999999996,NA,9781136488023.0,Taylor & Francis,NA,1,NA,NA,NA,NA,"Adventure Therapy: Theory, Research, and Practice",EBK,47.95,US,38.36,PURCHASE,31-10-2019,38.36,0,0,0.0,1,38.36,USD,SALE,31-10-2019,NA
2950,55.96,GOOGLE,NA,0.19999999999999996,NA,9781317025801.0,Routledge,NA,1,NA,NA,NA,NA,The Letters of Amerigo Vespucci and Other Documents illustrative of his Career,EBK,69.95,US,55.96,PURCHASE,31-10-2019,55.96,0,0,0.0,1,55.96,USD,SALE,31-10-2019,NA
2951,37.64,GOOGLE,NA,0.19999999999999996,NA,9781412813792.0,Transaction Publishers,NA,1,NA,NA,NA,NA,Causes of Delinquency,EBK,47.05,BR,37.64,PURCHASE,31-10-2019,37.64,0,0,0.0,1,37.64,BRL,SALE,31-10-2019,NA
2952,19.58,GOOGLE,NA,0.19999999999999996,NA,9781134318186.0,Routledge,NA,1,NA,NA,NA,NA,Olympias: Mother of Alexander the Great,EBK,24.48,US,19.58,PURCHASE,31-10-2019,19.58,180,0,0.0,1,19.58,USD,RENTAL,31-10-2019,NA
2953,62.36,GOOGLE,NA,0.19999999999999996,NA,9781351817462.0,Routledge,NA,1,NA,NA,NA,NA,Financial Management in the Sport Industry,EBK,77.95,US,62.36,PURCHASE,31-10-2019,62.36,0,0,0.0,1,62.36,USD,SALE,31-10-2019,NA
2954,47.96,GOOGLE,NA,0.19999999999999996,NA,9781317661153.0,Routledge,NA,1,NA,NA,NA,NA,Evidence-based Parenting Education: A Global Perspective,EBK,59.95,US,47.96,PURCHASE,31-10-2019,47.96,0,0,0.0,1,47.96,USD,SALE,31-10-2019,NA
2955,46.36,GOOGLE,NA,0.19999999999999996,NA,9781420038361.0,CRC Press,NA,1,NA,NA,NA,NA,Toxicology of Reptiles,EBK,57.95,US,46.36,PURCHASE,31-10-2019,46.36,0,0,0.0,1,46.36,USD,SALE,31-10-2019,NA
2956,17.98,GOOGLE,NA,0.19999999999999996,NA,9781134972401.0,Routledge,NA,1,NA,NA,NA,NA,Women & Film,EBK,22.48,US,17.98,PURCHASE,31-10-2019,17.98,180,0,0.0,1,17.98,USD,RENTAL,31-10-2019,NA
2957,39.16,GOOGLE,NA,0.19999999999999996,NA,9780429973871.0,Routledge,NA,1,NA,NA,NA,NA,Thinking Theory Thoroughly: Coherent Approaches To An Incoherent World,EBK,48.95,US,39.16,PURCHASE,31-10-2019,39.16,0,0,0.0,1,39.16,USD,SALE,31-10-2019,NA
2958,24.76,GOOGLE,NA,0.19999999999999996,NA,9781351198936.0,Routledge,NA,1,NA,NA,NA,NA,"Towards a Cultural Philology: ""Phedre"" and the Construction of 'Racine'",EBK,30.95,US,24.76,PURCHASE,31-10-2019,24.76,0,0,0.0,1,24.76,USD,SALE,31-10-2019,NA
2959,157.46,GOOGLE,NA,0.19999999999999996,NA,9781466561731.0,CRC Press,NA,1,NA,NA,NA,NA,The Strategic CIO: Changing the Dynamics of the Business Enterprise,EBK,196.82,BR,157.46,PURCHASE,31-10-2019,157.46,0,0,0.0,1,157.46,BRL,SALE,31-10-2019,NA
2960,31.96,GOOGLE,NA,0.19999999999999996,NA,9780429823398.0,Routledge,NA,1,NA,NA,NA,NA,"Language, Society and Power: An Introduction",EBK,39.95,US,31.96,PURCHASE,31-10-2019,31.96,0,0,0.0,1,31.96,USD,SALE,31-10-2019,NA
2961,75.16,GOOGLE,NA,0.19999999999999996,NA,9781439811979.0,CRC Press,NA,1,NA,NA,NA,NA,Business Essentials for Utility Engineers,EBK,93.95,US,75.16,PURCHASE,31-10-2019,75.16,0,0,0.0,1,75.16,USD,SALE,31-10-2019,NA
2962,23.96,GOOGLE,NA,0.19999999999999996,NA,9781351201261.0,Routledge,NA,1,NA,NA,NA,NA,Becoming a Health Psychologist,EBK,29.95,US,23.96,PURCHASE,31-10-2019,23.96,0,0,0.0,1,23.96,USD,SALE,31-10-2019,NA
2963,7.2,GOOGLE,NA,0.19999999999999996,NA,9781351353267.0,CRC Press,NA,1,NA,NA,NA,NA,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,EBK,9.0,US,7.2,PURCHASE,31-10-2019,7.2,0,0,0.0,1,7.2,USD,SALE,31-10-2019,NA
2964,7.2,GOOGLE,NA,0.19999999999999996,NA,9781351353267.0,CRC Press,NA,-1,NA,NA,NA,NA,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,EBK,9.0,US,-7.2,REFUNDS,31-10-2019,7.2,0,1,7.2,0,0.0,USD,SALE,31-10-2019,NA
2965,187.45,GOOGLE,NA,0.19999999999999996,NA,9781136400179.0,Routledge,NA,1,NA,NA,NA,NA,Handbook of CRM,EBK,234.31,BR,187.45,PURCHASE,31-10-2019,187.45,0,0,0.0,1,187.45,BRL,SALE,31-10-2019,NA
2966,143.2,GOOGLE,NA,0.19999999999999996,NA,9781136824500.0,Routledge,NA,1,NA,NA,NA,NA,Second Language Teacher Manual 2nd,EBK,179.0,MX,143.2,PURCHASE,31-10-2019,143.2,0,0,0.0,1,143.2,MXN,SALE,31-10-2019,NA
2967,437.65,GOOGLE,NA,0.19999999999999996,NA,9780429614262.0,Routledge,NA,1,NA,NA,NA,NA,Managing Cyber Risk,EBK,547.06,MX,437.65,PURCHASE,31-10-2019,437.65,0,0,0.0,1,437.65,MXN,SALE,31-10-2019,NA
2968,104.0,GOOGLE,NA,0.19999999999999996,NA,9781315296487.0,CRC Press,NA,1,NA,NA,NA,NA,Introduction to Composite Materials Design,EBK,130.0,US,104.0,PURCHASE,31-10-2019,104.0,0,0,0.0,1,104.0,USD,SALE,31-10-2019,NA
2969,63.96,GOOGLE,NA,0.19999999999999996,NA,9781134809646.0,Routledge,NA,1,NA,NA,NA,NA,Ways of War: American Military History from the Colonial Era to the Twenty-First Century,EBK,79.95,US,63.96,PURCHASE,31-10-2019,63.96,0,0,0.0,1,63.96,USD,SALE,31-10-2019,NA
2970,37.56,GOOGLE,NA,0.19999999999999996,NA,9781136138690.0,Taylor & Francis,NA,1,NA,NA,NA,NA,Directing the Story: Professional Storytelling and Storyboarding Techniques for Live Action and Animation,EBK,46.95,US,37.56,PURCHASE,31-10-2019,37.56,0,0,0.0,1,37.56,USD,SALE,31-10-2019,NA
2971,43.96,GOOGLE,NA,0.19999999999999996,NA,9781136592324.0,Routledge,NA,1,NA,NA,NA,NA,Visible Learning for Teachers: Maximizing Impact on Learning,EBK,54.95,US,43.96,PURCHASE,31-10-2019,43.96,0,0,0.0,1,43.96,USD,SALE,31-10-2019,NA
2972,703.2,GOOGLE,NA,0.19999999999999996,NA,9781136760907.0,Routledge,NA,1,NA,NA,NA,NA,Second Language Learning Data Analysis: Second Edition,EBK,879.0,MX,703.2,PURCHASE,31-10-2019,703.2,0,0,0.0,1,703.2,MXN,SALE,31-10-2019,NA
2973,22.36,GOOGLE,NA,0.19999999999999996,NA,9781136681875.0,Routledge,NA,1,NA,NA,NA,NA,Law: The Basics,EBK,27.95,US,22.36,PURCHASE,31-10-2019,22.36,0,0,0.0,1,22.36,USD,SALE,31-10-2019,NA
2974,131.21,GOOGLE,NA,0.19999999999999996,NA,9781317828112.0,Routledge,NA,1,NA,NA,NA,NA,"The Causation Debate in Modern Philosophy, 1637-1739",EBK,164.01,BR,131.21,PURCHASE,31-10-2019,131.21,0,0,0.0,1,131.21,BRL,SALE,31-10-2019,NA
2975,35.16,GOOGLE,NA,0.19999999999999996,NA,9780429983023.0,Routledge,NA,1,NA,NA,NA,NA,"U.S. Immigration in the Twenty-First Century: Making Americans, Remaking America",EBK,43.95,US,35.16,PURCHASE,31-10-2019,35.16,0,0,0.0,1,35.16,USD,SALE,31-10-2019,NA
2976,16.78,GOOGLE,NA,0.19999999999999996,NA,9781135159221.0,Routledge,NA,1,NA,NA,NA,NA,"Operation Gatekeeper and Beyond: The War On ""Illegals"" and the Remaking of the U.S. – Mexico Boundary",EBK,20.98,US,16.78,PURCHASE,31-10-2019,16.78,180,0,0.0,1,16.78,USD,RENTAL,31-10-2019,NA
2977,49.56,GOOGLE,NA,0.19999999999999996,NA,9781134863822.0,Routledge,NA,1,NA,NA,NA,NA,Vehicle Design: Aesthetic Principles in Transportation Design,EBK,61.95,US,49.56,PURCHASE,31-10-2019,49.56,0,0,0.0,1,49.56,USD,SALE,31-10-2019,NA
2978,62.36,GOOGLE,NA,0.19999999999999996,NA,9781317539728.0,Routledge,NA,1,NA,NA,NA,NA,Photography: A Critical Introduction,EBK,77.95,US,62.36,PURCHASE,31-10-2019,62.36,0,0,0.0,1,62.36,USD,SALE,31-10-2019,NA
2979,33.56,GOOGLE,NA,0.19999999999999996,NA,9781317681106.0,Routledge,NA,1,NA,NA,NA,NA,Ethical Leadership and Decision Making in Education: Applying Theoretical Perspectives to Complex Dilemmas,EBK,41.95,US,33.56,PURCHASE,31-10-2019,33.56,0,0,0.0,1,33.56,USD,SALE,31-10-2019,NA
2980,39.96,GOOGLE,NA,0.19999999999999996,NA,9781000309546.0,Routledge,NA,1,NA,NA,NA,NA,Regulatory Reform Reconsidered,EBK,49.95,US,39.96,PURCHASE,31-10-2019,39.96,0,0,0.0,1,39.96,USD,SALE,31-10-2019,NA
2981,49.56,GOOGLE,NA,0.19999999999999996,NA,9781317312840.0,Routledge,NA,1,NA,NA,NA,NA,Deculturalization and the Struggle for Equality: A Brief History of the Education of Dominated Cultures in the United States,EBK,61.95,US,49.56,PURCHASE,31-10-2019,49.56,0,0,0.0,1,49.56,USD,SALE,31-10-2019,NA
2982,47.96,GOOGLE,NA,0.19999999999999996,NA,9781134998692.0,Psychology Press,NA,1,NA,NA,NA,NA,Linking Emotional Intelligence and Performance at Work: Current Research Evidence With Individuals and Groups,EBK,59.95,US,47.96,PURCHASE,31-10-2019,47.96,0,0,0.0,1,47.96,USD,SALE,31-10-2019,NA
2983,31.96,GOOGLE,NA,0.19999999999999996,NA,9781351996198.0,CRC Press,NA,1,NA,NA,NA,NA,Get Through MRCOG Part 2: EMQS,EBK,39.95,US,31.96,PURCHASE,31-10-2019,31.96,0,0,0.0,1,31.96,USD,SALE,31-10-2019,NA
2984,33.56,GOOGLE,NA,0.19999999999999996,NA,9781351184717.0,Routledge,NA,1,NA,NA,NA,NA,Sick Enough: A Guide to the Medical Complications of Eating Disorders,EBK,41.95,US,33.56,PURCHASE,31-10-2019,33.56,0,0,0.0,1,33.56,USD,SALE,31-10-2019,NA
2985,28.76,GOOGLE,NA,0.19999999999999996,NA,9781351132060.0,Routledge,NA,1,NA,NA,NA,NA,Transforming Higher Education Through Universal Design for Learning: An International Perspective,EBK,35.95,US,28.76,PURCHASE,31-10-2019,28.76,0,0,0.0,1,28.76,USD,SALE,31-10-2019,NA
2986,157.46,GOOGLE,NA,0.19999999999999996,NA,9781351548052.0,Routledge,NA,1,NA,NA,NA,NA,Spinoza and Law,EBK,196.82,BR,157.46,PURCHASE,31-10-2019,157.46,0,0,0.0,1,157.46,BRL,SALE,31-10-2019,NA
2987,138.7,GOOGLE,NA,0.19999999999999996,NA,9781134360468.0,Routledge,NA,1,NA,NA,NA,NA,Multimodality: A Social Semiotic Approach to Contemporary Communication,EBK,173.38,BR,138.7,PURCHASE,31-10-2019,138.7,0,0,0.0,1,138.7,BRL,SALE,31-10-2019,NA
2988,39.96,GOOGLE,NA,0.19999999999999996,NA,9781351389686.0,CRC Press,NA,1,NA,NA,NA,NA,The Profession and Practice of Horticultural Therapy,EBK,49.95,US,39.96,PURCHASE,31-10-2019,39.96,0,0,0.0,1,39.96,USD,SALE,31-10-2019,NA
2989,46.36,GOOGLE,NA,0.19999999999999996,NA,9781315488998.0,Routledge,NA,1,NA,NA,NA,NA,The Modernization of Inner Asia,EBK,57.95,US,46.36,PURCHASE,31-10-2019,46.36,0,0,0.0,1,46.36,USD,SALE,31-10-2019,NA
2990,39.96,GOOGLE,NA,0.19999999999999996,NA,9780429720116.0,Routledge,NA,1,NA,NA,NA,NA,Cowboys And Cultivators: The Chinese Of Inner Mongolia,EBK,49.95,US,39.96,PURCHASE,31-10-2019,39.96,0,0,0.0,1,39.96,USD,SALE,31-10-2019,NA
2991,2079.18,GOOGLE,NA,0.19999999999999996,NA,9781317963899.0,CRC Press,NA,1,NA,NA,NA,NA,Directing the Documentary,EBK,0.0,AR,2079.18,PURCHASE,31-10-2019,0.0,0,0,0.0,1,2079.18,ARS,SALE,31-10-2019,NA
2992,23.58,GOOGLE,NA,0.19999999999999996,NA,9781135146207.0,Routledge,NA,1,NA,NA,NA,NA,Negotiating Language Policies in Schools: Educators as Policymakers,EBK,29.48,US,23.58,PURCHASE,31-10-2019,23.58,180,0,0.0,1,23.58,USD,RENTAL,31-10-2019,NA
2993,39.96,GOOGLE,NA,0.19999999999999996,NA,9781315471075.0,Routledge,NA,1,NA,NA,NA,NA,The Classical Music Industry,EBK,49.95,US,39.96,PURCHASE,31-10-2019,39.96,0,0,0.0,1,39.96,USD,SALE,31-10-2019,NA
2994,51.96,GOOGLE,NA,0.19999999999999996,NA,9780429975134.0,Routledge,NA,1,NA,NA,NA,NA,A History of the Modern Middle East,EBK,64.95,US,51.96,PURCHASE,31-10-2019,51.96,0,0,0.0,1,51.96,USD,SALE,31-10-2019,NA
2995,43.96,GOOGLE,NA,0.19999999999999996,NA,9781351656641.0,Routledge,NA,1,NA,NA,NA,NA,"The Challenge of Governance in South Sudan: Corruption, Peacebuilding, and Foreign Intervention",EBK,54.95,US,43.96,PURCHASE,31-10-2019,43.96,0,0,0.0,1,43.96,USD,SALE,31-10-2019,NA
2996,43.96,GOOGLE,NA,0.19999999999999996,NA,9781351258784.0,Routledge,NA,1,NA,NA,NA,NA,The Routledge Handbook of LGBTQIA Administration and Policy,EBK,54.95,US,43.96,PURCHASE,31-10-2019,43.96,0,0,0.0,1,43.96,USD,SALE,31-10-2019,NA
2997,24.78,GOOGLE,NA,0.19999999999999996,NA,9781136256844.0,Routledge,NA,1,NA,NA,NA,NA,"Chinese Politics and Government: Power, Ideology and Organization",EBK,30.98,US,24.78,PURCHASE,31-10-2019,24.78,180,0,0.0,1,24.78,USD,RENTAL,31-10-2019,NA
2998,38.36,GOOGLE,NA,0.19999999999999996,NA,9781315528847.0,Taylor & Francis,NA,1,NA,NA,NA,NA,Sources and Methods in Indigenous Studies,EBK,47.95,US,38.36,PURCHASE,31-10-2019,38.36,0,0,0.0,1,38.36,USD,SALE,31-10-2019,NA
2999,46.36,GOOGLE,NA,0.19999999999999996,NA,9781317623670.0,Routledge,NA,1,NA,NA,NA,NA,"Bodies, Power and Resistance in the Middle East: Experiences of Subjectification in the Occupied Palestinian Territories",EBK,57.95,US,46.36,PURCHASE,31-10-2019,46.36,0,0,0.0,1,46.36,USD,SALE,31-10-2019,NA
3000,46.36,GOOGLE,NA,0.19999999999999996,NA,9781317623670.0,Routledge,NA,-1,NA,NA,NA,NA,"Bodies, Power and Resistance in the Middle East: Experiences of Subjectification in the Occupied Palestinian Territories",EBK,57.95,US,-46.36,REFUNDS,31-10-2019,46.36,0,1,46.36,0,0.0,USD,SALE,31-10-2019,NA
3001,46.36,GOOGLE,NA,0.19999999999999996,NA,9781317710332.0,Psychology Press,NA,1,NA,NA,NA,NA,"Self-theories: Their Role in Motivation, Personality, and Development",EBK,57.95,US,46.36,PURCHASE,31-10-2019,46.36,0,0,0.0,1,46.36,USD,SALE,31-10-2019,NA
3002,89.96,GOOGLE,NA,0.19999999999999996,NA,9781315416397.0,Routledge,NA,1,NA,NA,NA,NA,Traveling Prehistoric Seas: Critical Thinking on Ancient Transoceanic Voyages,EBK,112.45,BR,89.96,PURCHASE,31-10-2019,89.96,0,0,0.0,1,89.96,BRL,SALE,31-10-2019,NA
3003,39.96,GOOGLE,NA,0.19999999999999996,NA,9780429665172.0,Routledge,NA,1,NA,NA,NA,NA,Understanding the Business of Media Entertainment: The Legal and Business Essentials All Filmmakers Should Know,EBK,49.95,US,39.96,PURCHASE,31-10-2019,39.96,0,0,0.0,1,39.96,USD,SALE,31-10-2019,NA
